booking_id,no_show,branch,booking_month,arrival_month,arrival_day,checkout_month,checkout_day,country,first_time,room,price,platform,num_adults,num_children
77584,1.0,Changi,September,April,6.0,April,7.0,China,Yes,King,,Website,2,2.0
60557,1.0,Changi,August,June,21.0,June,25.0,Indonesia,Yes,King,,Website,1,0.0
96859,1.0,Changi,November,September,30.0,October,1.0,Indonesia,Yes,,USD$ 302.56,Website,1,1.0
102458,0.0,Changi,May,July,17.0,July,18.0,Australia,Yes,Single,USD$ 370.61,Website,1,1.0
27776,1.0,Changi,May,May,20.0,May,22.0,China,Yes,King,SGD$ 970.7,Website,1,0.0
49389,0.0,Changi,August,June,27.0,July,2.0,Japan,Yes,King,,Email,1,2.0
39802,0.0,Orchard,March,May,7.0,May,9.0,China,Yes,King,SGD$ 1481.5,Email,1,1.0
63405,0.0,Changi,October,April,13.0,April,14.0,China,Yes,King,USD$ 723.42,Website,1,0.0
68118,0.0,Changi,November,July,22.0,July,24.0,China,Yes,King,USD$ 661.48,Phone,1,2.0
31533,0.0,Orchard,April,April,3.0,April,5.0,China,No,,USD$ 1081.01,Website,two,2.0
86001,0.0,Orchard,January,February,17.0,February,18.0,Australia,Yes,,USD$ 1038.94,Website,2,2.0
50818,1.0,Orchard,July,April,15.0,April,16.0,China,Yes,King,SGD$ 1371.86,Website,1,2.0
48214,0.0,Changi,April,March,31.0,April,3.0,China,Yes,King,SGD$ 926.86,Agent,1,1.0
27746,0.0,Orchard,December,November,9.0,November,13.0,Japan,Yes,King,USD$ 953.35,Email,2,0.0
72248,0.0,Changi,May,November,7.0,November,8.0,Indonesia,Yes,King,USD$ 643.99,Email,1,1.0
29877,0.0,Orchard,March,June,13.0,June,14.0,Singapore,Yes,King,SGD$ 1252.6,Website,one,0.0
85103,1.0,Changi,September,December,6.0,December,10.0,Japan,Yes,King,USD$ 671.38,Email,1,0.0
19999,0.0,Orchard,August,December,30.0,January,2.0,China,Yes,Single,,Website,1,0.0
36973,0.0,Changi,January,July,30.0,July,31.0,Malaysia,Yes,King,,Website,2,0.0
107750,0.0,Orchard,September,January,16.0,January,17.0,China,Yes,King,,Email,2,0.0
90609,0.0,Orchard,June,December,15.0,December,16.0,Indonesia,Yes,King,SGD$ 1335.19,Email,2,2.0
62942,1.0,Changi,August,June,9.0,June,11.0,China,Yes,King,SGD$ 828.89,Phone,1,2.0
87932,0.0,Changi,June,December,11.0,December,12.0,China,Yes,King,,Agent,2,0.0
7077,0.0,Changi,October,December,29.0,January,1.0,Malaysia,Yes,,USD$ 665.91,Website,2,0.0
31696,1.0,Changi,November,January,14.0,January,15.0,China,Yes,King,USD$ 712.38,Agent,1,1.0
103432,0.0,Orchard,July,August,12.0,August,14.0,Indonesia,Yes,Queen,SGD$ 1019.92,Agent,1,1.0
25076,0.0,Orchard,August,March,18.0,April,1.0,Indonesia,Yes,Single,USD$ 460.69,Phone,1,0.0
35583,0.0,Changi,November,May,24.0,May,25.0,China,No,King,SGD$ 842.66,Website,2,1.0
25079,1.0,Orchard,July,July,11.0,July,15.0,Indonesia,Yes,Single,USD$ 571.11,Email,1,1.0
70339,1.0,Orchard,July,April,29.0,April,30.0,China,Yes,President Suite,USD$ 1394.02,Email,1,1.0
24049,0.0,Changi,November,September,5.0,September,6.0,Australia,Yes,King,SGD$ 892.35,Email,2,0.0
94322,0.0,Orchard,June,June,20.0,June,21.0,China,Yes,King,SGD$ 1439.68,Phone,2,1.0
110470,0.0,Changi,June,August,3.0,August,5.0,India,Yes,Single,SGD$ 442.75,Email,1,1.0
118503,1.0,Changi,January,August,7.0,August,9.0,Indonesia,Yes,King,SGD$ 878.66,Email,1,2.0
19652,1.0,Orchard,August,April,27.0,April,30.0,Indonesia,Yes,Queen,,Agent,1,0.0
71216,0.0,Orchard,February,July,17.0,July,19.0,China,Yes,King,SGD$ 1300.2,Agent,1,2.0
72004,0.0,Changi,September,October,2.0,October,3.0,India,Yes,Queen,USD$ 468.7,Website,1,1.0
48900,1.0,Orchard,July,April,26.0,April,28.0,China,Yes,,USD$ 919.87,Website,2,2.0
101129,0.0,Orchard,October,November,19.0,November,21.0,Indonesia,Yes,Queen,SGD$ 1009.12,Email,1,0.0
76594,0.0,Changi,January,October,8.0,October,9.0,Indonesia,Yes,Single,,Website,1,0.0
76299,0.0,Changi,May,February,20.0,February,21.0,India,Yes,King,SGD$ 918.92,Phone,1,1.0
112228,1.0,Changi,April,July,18.0,July,19.0,China,Yes,King,,Website,1,1.0
91697,0.0,Orchard,February,February,20.0,February,21.0,China,Yes,King,,Website,2,1.0
102785,1.0,Changi,May,November,30.0,December,3.0,Indonesia,Yes,King,SGD$ 866.63,Website,2,0.0
98177,0.0,Changi,March,July,21.0,July,-23.0,Japan,Yes,King,SGD$ 977.97,Agent,1,0.0
13083,0.0,Orchard,July,December,8.0,December,22.0,India,Yes,King,SGD$ 1253.11,Website,1,1.0
57638,0.0,Orchard,August,April,4.0,April,5.0,Indonesia,Yes,King,SGD$ 1260.75,Agent,2,0.0
81904,1.0,Changi,January,April,24.0,April,25.0,India,Yes,King,USD$ 585.48,Website,1,0.0
82794,0.0,Changi,September,May,4.0,May,7.0,China,Yes,King,SGD$ 964.0,Website,2,0.0
78314,0.0,Changi,August,December,4.0,December,6.0,Indonesia,Yes,,USD$ 646.66,Email,1,0.0
119148,0.0,Changi,October,May,2.0,May,3.0,China,Yes,Single,USD$ 306.67,Email,1,0.0
114208,1.0,Changi,November,May,30.0,June,1.0,China,Yes,King,,Agent,2,1.0
52777,0.0,Changi,April,May,15.0,May,16.0,India,Yes,,USD$ 637.96,Website,1,2.0
2723,0.0,Changi,September,September,21.0,September,22.0,India,Yes,King,,Email,two,1.0
56584,1.0,Changi,July,March,30.0,April,2.0,Indonesia,Yes,King,,Email,2,1.0
16700,0.0,Changi,August,August,7.0,August,9.0,Indonesia,Yes,,USD$ 718.66,Website,two,1.0
90469,0.0,Changi,March,March,9.0,March,10.0,China,Yes,King,,Agent,1,0.0
102156,0.0,Changi,October,June,22.0,June,24.0,Australia,Yes,King,SGD$ 863.87,Phone,2,2.0
31854,0.0,Orchard,November,October,15.0,October,16.0,Australia,Yes,King,,Email,1,2.0
79527,1.0,Orchard,July,June,18.0,June,20.0,China,Yes,,SGD$ 1447.19,Website,2,1.0
48797,1.0,Changi,September,July,16.0,July,18.0,Indonesia,Yes,King,USD$ 712.5,Phone,1,1.0
21443,0.0,Changi,August,March,11.0,March,12.0,Japan,Yes,Single,SGD$ 460.86,Agent,1,0.0
1692,0.0,Orchard,September,JUly,12.0,July,14.0,Australia,Yes,King,,Email,2,0.0
76418,1.0,Changi,September,June,26.0,June,27.0,China,Yes,King,SGD$ 863.22,Website,2,0.0
26157,0.0,Orchard,August,May,28.0,May,29.0,Japan,Yes,King,SGD$ 1338.95,Website,one,2.0
1167,0.0,Orchard,February,November,18.0,November,20.0,Indonesia,Yes,King,SGD$ 1297.27,Email,2,1.0
92965,0.0,Orchard,March,July,10.0,July,12.0,China,Yes,Single,USD$ 544.5,Website,1,0.0
118952,1.0,Orchard,July,October,21.0,October,22.0,China,Yes,,SGD$ 1153.54,Website,1,0.0
283,0.0,Changi,January,August,20.0,August,22.0,India,Yes,Single,SGD$ 476.07,Website,one,1.0
113219,1.0,Orchard,May,May,12.0,May,14.0,China,Yes,King,USD$ 908.46,Email,2,0.0
78585,1.0,Orchard,May,February,2.0,February,5.0,Australia,Yes,King,USD$ 1055.68,Website,1,0.0
113733,0.0,Orchard,April,September,5.0,September,6.0,China,Yes,,USD$ 481.11,Agent,one,1.0
37305,0.0,Orchard,June,October,10.0,October,11.0,Indonesia,Yes,King,USD$ 889.95,Email,1,2.0
103229,1.0,Changi,July,January,18.0,January,21.0,China,Yes,King,,Agent,2,0.0
63716,0.0,Changi,August,February,15.0,February,-19.0,Indonesia,Yes,King,USD$ 630.0,Email,1,2.0
100878,1.0,Changi,July,August,12.0,August,-14.0,India,Yes,,SGD$ 856.7,Website,2,0.0
76330,1.0,Changi,April,July,21.0,July,23.0,China,Yes,King,SGD$ 837.25,Phone,1,0.0
79856,0.0,Orchard,December,April,19.0,April,21.0,Australia,Yes,Queen,,Website,2,0.0
76645,1.0,Changi,December,April,28.0,April,29.0,Singapore,Yes,Single,SGD$ 533.24,Website,1,0.0
34847,0.0,Changi,January,April,15.0,April,17.0,Japan,Yes,King,SGD$ 902.07,Phone,two,0.0
86748,0.0,Orchard,September,March,31.0,April,8.0,Indonesia,Yes,King,USD$ 938.79,Email,1,0.0
102399,0.0,Changi,December,December,24.0,December,26.0,China,No,King,USD$ 726.08,Website,2,0.0
53398,0.0,Orchard,January,January,3.0,January,4.0,Indonesia,Yes,,USD$ 808.72,Website,1,1.0
69454,0.0,Orchard,June,December,10.0,December,11.0,China,Yes,King,USD$ 1013.72,Website,2,1.0
52150,1.0,Changi,April,May,7.0,May,9.0,Indonesia,Yes,King,,Agent,1,0.0
50448,1.0,Orchard,November,June,21.0,June,25.0,China,Yes,Single,,Agent,1,0.0
63239,1.0,Changi,January,June,1.0,June,2.0,Indonesia,Yes,,USD$ 644.11,Website,1,1.0
9641,0.0,Changi,February,May,7.0,May,9.0,Japan,Yes,King,,Website,2,2.0
118132,0.0,Orchard,October,October,15.0,October,18.0,Singapore,No,,SGD$ 761.3,Website,1,0.0
40454,1.0,Orchard,December,March,2.0,March,-4.0,China,Yes,King,USD$ 885.65,Email,2,2.0
22142,1.0,Changi,September,October,5.0,October,-6.0,China,Yes,King,SGD$ 887.47,Agent,2,1.0
40368,1.0,Changi,February,April,6.0,April,9.0,China,Yes,King,SGD$ 924.75,Agent,2,0.0
33147,0.0,Changi,July,July,29.0,July,30.0,China,Yes,,SGD$ 880.54,Website,two,0.0
24875,1.0,Changi,August,June,9.0,June,11.0,China,Yes,,SGD$ 813.94,Email,1,2.0
47524,1.0,Orchard,April,February,7.0,February,9.0,China,No,King,USD$ 942.5,Website,one,1.0
51362,0.0,Changi,May,July,12.0,July,13.0,Indonesia,Yes,King,SGD$ 902.39,Website,2,1.0
21090,1.0,Changi,December,May,9.0,May,10.0,Japan,Yes,King,SGD$ 982.89,Phone,1,1.0
33945,0.0,Changi,January,June,22.0,June,25.0,Malaysia,Yes,Queen,USD$ 531.03,Website,2,0.0
112938,1.0,Changi,March,January,27.0,January,30.0,China,Yes,,USD$ 651.98,Website,1,1.0
68109,1.0,Changi,September,June,1.0,June,3.0,India,Yes,,SGD$ 513.36,Agent,1,1.0
55290,1.0,Orchard,August,December,17.0,December,18.0,China,Yes,King,,Email,1,1.0
81418,0.0,Changi,March,July,2.0,July,4.0,Indonesia,Yes,King,USD$ 722.66,Website,2,2.0
23087,0.0,Changi,April,September,25.0,September,27.0,Indonesia,Yes,King,,Agent,2,0.0
81214,1.0,Changi,June,February,1.0,February,4.0,China,Yes,King,SGD$ 805.74,Website,1,2.0
102904,1.0,Changi,November,October,20.0,October,23.0,China,Yes,,USD$ 586.06,Website,1,1.0
60145,0.0,Changi,March,November,10.0,November,13.0,Indonesia,Yes,King,SGD$ 943.72,Website,2,1.0
19102,0.0,Orchard,September,October,23.0,October,25.0,Australia,Yes,King,SGD$ 1427.91,Website,2,2.0
37585,0.0,Orchard,May,November,23.0,November,24.0,China,Yes,King,SGD$ 1255.79,Email,two,0.0
81801,0.0,Changi,November,February,14.0,February,18.0,India,Yes,King,SGD$ 922.11,Website,1,0.0
49922,1.0,Orchard,April,August,4.0,August,6.0,India,Yes,,USD$ 893.49,Agent,1,1.0
56191,1.0,Orchard,April,April,1.0,April,3.0,Australia,Yes,Single,USD$ 454.32,Agent,1,0.0
93600,1.0,Changi,April,July,9.0,July,11.0,Australia,Yes,King,,Email,2,1.0
52238,1.0,Changi,October,May,7.0,May,8.0,Indonesia,Yes,,USD$ 619.16,Email,2,0.0
9457,0.0,Changi,January,November,22.0,November,23.0,Indonesia,Yes,King,SGD$ 908.15,Website,2,0.0
10497,0.0,Orchard,January,January,24.0,January,26.0,Indonesia,Yes,King,SGD$ 1200.7,Website,2,2.0
3550,0.0,Changi,March,November,20.0,November,22.0,China,Yes,King,SGD$ 859.41,Website,1,2.0
8073,0.0,Changi,March,November,5.0,November,6.0,India,Yes,,USD$ 657.88,Website,1,1.0
97483,1.0,Orchard,January,March,9.0,March,12.0,China,Yes,King,USD$ 957.8,Email,2,0.0
69484,1.0,Changi,March,September,24.0,September,26.0,China,Yes,King,SGD$ 952.33,Website,1,0.0
30413,0.0,Orchard,December,August,8.0,August,9.0,Australia,Yes,King,USD$ 907.35,Website,1,1.0
27050,0.0,Changi,October,July,3.0,July,4.0,Indonesia,Yes,Single,SGD$ 536.72,Email,1,1.0
57099,0.0,Orchard,April,April,9.0,April,11.0,India,Yes,King,,Email,one,1.0
77483,0.0,Changi,February,May,20.0,May,22.0,Australia,Yes,King,SGD$ 950.74,Email,1,2.0
61191,0.0,Orchard,August,August,27.0,August,-30.0,China,No,King,USD$ 1027.26,Website,1,1.0
102141,0.0,Changi,November,September,29.0,October,2.0,Japan,Yes,Single,SGD$ 494.74,Website,1,0.0
93257,1.0,Changi,October,November,20.0,November,22.0,Indonesia,Yes,King,USD$ 653.18,Email,two,2.0
112576,1.0,Changi,May,August,19.0,August,21.0,China,Yes,King,SGD$ 977.53,Email,1,2.0
44912,0.0,Changi,April,October,5.0,October,6.0,China,Yes,King,SGD$ 981.61,Website,2,0.0
30695,0.0,Changi,January,January,29.0,January,30.0,China,Yes,King,,Email,1,0.0
91600,0.0,Changi,March,July,19.0,July,21.0,Indonesia,Yes,,SGD$ 461.03,Email,1,1.0
86082,1.0,Changi,September,November,23.0,November,24.0,China,Yes,King,USD$ 623.03,Website,2,1.0
105960,1.0,Changi,February,May,21.0,May,22.0,Japan,Yes,Single,USD$ 303.13,Website,1,1.0
102911,1.0,Changi,October,April,19.0,April,23.0,China,Yes,King,SGD$ 956.03,Website,2,0.0
42562,1.0,Changi,April,September,15.0,September,17.0,China,Yes,King,USD$ 586.02,Website,1,1.0
96154,0.0,Changi,June,July,13.0,July,17.0,Australia,Yes,King,,Website,2,2.0
9610,0.0,Orchard,August,March,19.0,March,21.0,Indonesia,Yes,Queen,USD$ 838.05,Agent,1,1.0
96842,1.0,Changi,December,May,31.0,June,3.0,China,Yes,,SGD$ 821.55,Email,1,1.0
23248,0.0,Changi,February,October,19.0,October,-23.0,India,Yes,Single,,Email,1,1.0
69853,0.0,Changi,September,May,30.0,May,31.0,Japan,Yes,King,USD$ 714.04,Agent,two,1.0
55605,1.0,Changi,September,July,24.0,July,26.0,China,Yes,King,SGD$ 996.85,Email,1,2.0
41658,0.0,Changi,June,July,14.0,July,17.0,China,Yes,King,USD$ 705.11,Website,2,2.0
212,0.0,Orchard,May,February,3.0,February,5.0,China,No,,USD$ 1057.71,Email,2,0.0
16094,1.0,Changi,October,December,12.0,December,14.0,China,Yes,King,,Phone,1,1.0
119031,0.0,Orchard,September,August,24.0,August,25.0,China,Yes,Single,USD$ 516.61,Phone,1,1.0
67129,0.0,Orchard,December,December,27.0,December,28.0,China,No,King,SGD$ 1420.71,Website,1,0.0
70955,0.0,Orchard,April,August,24.0,August,26.0,India,Yes,,SGD$ 624.35,Website,1,0.0
107541,1.0,Orchard,May,August,28.0,August,29.0,Indonesia,Yes,,SGD$ 1141.71,Website,1,0.0
28146,1.0,Changi,June,December,5.0,December,7.0,China,Yes,King,SGD$ 850.72,Website,1,1.0
33990,0.0,Changi,June,February,27.0,February,28.0,Japan,Yes,King,,Phone,1,2.0
71513,0.0,Changi,August,May,13.0,May,15.0,Japan,Yes,King,USD$ 703.98,Website,1,2.0
12008,0.0,Changi,May,September,22.0,September,23.0,Indonesia,Yes,King,USD$ 677.62,Website,2,1.0
110835,0.0,Changi,March,September,3.0,September,4.0,China,Yes,Queen,,Website,2,0.0
75188,0.0,Changi,March,April,26.0,April,29.0,Japan,Yes,King,,Email,1,1.0
77378,0.0,Changi,May,May,23.0,May,24.0,China,Yes,King,SGD$ 870.28,Email,1,1.0
104181,0.0,Orchard,April,April,27.0,April,30.0,China,Yes,King,USD$ 948.06,Website,1,2.0
50849,1.0,Orchard,January,August,19.0,August,21.0,China,Yes,King,,Email,one,1.0
43046,0.0,Orchard,April,December,24.0,December,27.0,Indonesia,Yes,,USD$ 885.99,Phone,1,0.0
43827,0.0,Changi,July,August,7.0,August,8.0,China,Yes,,SGD$ 907.77,Agent,two,0.0
17604,0.0,Changi,March,April,10.0,April,11.0,Australia,Yes,King,USD$ 607.5,Website,1,0.0
107656,0.0,Orchard,February,March,1.0,March,5.0,Indonesia,Yes,Single,USD$ 580.87,Website,1,0.0
65350,0.0,Changi,October,September,22.0,September,24.0,Indonesia,Yes,King,,Agent,2,1.0
26640,1.0,Changi,February,May,28.0,May,-29.0,China,Yes,King,USD$ 597.06,Agent,1,0.0
58767,1.0,Changi,April,May,1.0,May,2.0,China,Yes,,SGD$ 828.28,Website,1,1.0
101486,1.0,Changi,October,March,31.0,April,3.0,China,Yes,King,SGD$ 978.8,Website,2,2.0
114164,1.0,Changi,June,August,7.0,August,8.0,Indonesia,Yes,Single,SGD$ 574.94,Agent,1,0.0
16059,1.0,Orchard,August,May,3.0,May,6.0,India,Yes,Queen,,Phone,2,1.0
56253,0.0,Orchard,September,March,31.0,April,1.0,China,Yes,Single,USD$ 455.49,Website,1,0.0
116698,0.0,Changi,November,December,18.0,December,19.0,China,Yes,,SGD$ 941.2,Email,2,0.0
82063,1.0,Changi,August,July,10.0,July,11.0,India,Yes,King,USD$ 668.48,Website,one,1.0
734,1.0,Changi,March,MAy,5.0,May,7.0,China,Yes,King,SGD$ 928.8,Email,1,0.0
110815,0.0,Orchard,February,March,24.0,March,25.0,Australia,Yes,Queen,USD$ 697.81,Website,1,0.0
5610,1.0,Changi,August,March,11.0,March,12.0,China,Yes,King,SGD$ 825.19,Agent,1,2.0
49254,0.0,Changi,July,September,16.0,September,18.0,India,Yes,King,SGD$ 844.88,Email,2,2.0
59182,0.0,Changi,June,May,18.0,May,20.0,Australia,Yes,King,,Website,1,1.0
24638,0.0,Changi,February,August,2.0,August,5.0,Indonesia,Yes,King,,Website,2,1.0
97053,0.0,Changi,July,May,14.0,May,16.0,India,Yes,King,SGD$ 849.46,Website,2,2.0
111600,0.0,Orchard,November,November,2.0,November,3.0,China,Yes,King,SGD$ 1460.36,Email,1,2.0
97711,0.0,Changi,December,September,7.0,September,8.0,Australia,Yes,King,SGD$ 900.21,Website,1,0.0
93093,0.0,Orchard,July,February,24.0,February,26.0,Japan,Yes,Queen,,Email,1,0.0
37854,0.0,Changi,July,February,27.0,March,1.0,Indonesia,Yes,,USD$ 611.56,Website,2,0.0
24880,1.0,Orchard,April,April,28.0,April,-29.0,China,Yes,King,SGD$ 1222.5,Website,two,1.0
60921,0.0,Changi,March,March,25.0,March,26.0,Indonesia,Yes,King,SGD$ 950.29,Email,1,2.0
75588,1.0,Orchard,October,July,13.0,July,14.0,China,Yes,Queen,USD$ 721.43,Website,1,1.0
92317,0.0,Changi,June,March,21.0,March,25.0,Indonesia,Yes,,USD$ 693.28,Email,1,0.0
16842,1.0,Changi,June,March,19.0,March,-21.0,China,Yes,,USD$ 673.56,Agent,2,1.0
73574,0.0,Changi,July,April,23.0,April,25.0,China,Yes,King,USD$ 639.83,Agent,1,0.0
48493,0.0,Orchard,July,July,5.0,July,6.0,Indonesia,Yes,King,,Email,2,1.0
27292,1.0,Changi,March,June,1.0,June,2.0,China,Yes,King,,Email,1,2.0
94646,1.0,Changi,October,October,18.0,October,20.0,Indonesia,Yes,King,,Email,one,0.0
87428,0.0,Orchard,March,October,12.0,October,14.0,Australia,Yes,Single,SGD$ 711.31,Website,1,0.0
11881,0.0,Orchard,December,April,16.0,April,18.0,Indonesia,Yes,Queen,USD$ 674.53,Email,2,0.0
7750,0.0,Changi,August,May,29.0,May,30.0,Singapore,Yes,,SGD$ 859.85,Website,one,0.0
5589,0.0,Changi,November,August,28.0,August,29.0,China,Yes,King,USD$ 642.87,Email,1,2.0
117154,0.0,Changi,November,March,7.0,March,8.0,India,Yes,,SGD$ 841.79,Email,2,0.0
33671,0.0,Changi,January,February,21.0,February,25.0,Indonesia,Yes,King,SGD$ 893.72,Website,2,0.0
118149,0.0,Changi,November,January,15.0,January,17.0,Indonesia,Yes,Single,,Agent,1,1.0
73361,0.0,Changi,July,August,19.0,August,20.0,China,Yes,Single,USD$ 433.81,Agent,1,0.0
101185,1.0,Changi,January,July,2.0,July,4.0,China,Yes,King,USD$ 727.36,Phone,2,1.0
7974,0.0,Changi,August,June,22.0,June,25.0,Indonesia,Yes,King,SGD$ 972.09,Website,2,1.0
6881,0.0,Changi,January,March,1.0,March,4.0,Japan,Yes,King,,Agent,2,1.0
81390,1.0,Changi,November,August,18.0,August,20.0,China,Yes,King,USD$ 716.5,Website,1,2.0
68378,1.0,Changi,March,September,30.0,October,2.0,China,Yes,King,,Phone,1,1.0
13210,0.0,Changi,July,June,11.0,June,12.0,Singapore,Yes,Single,USD$ 324.9,Email,1,0.0
108297,0.0,Changi,August,March,23.0,March,26.0,Indonesia,Yes,Single,USD$ 319.94,Email,1,0.0
27494,1.0,Orchard,February,July,8.0,July,10.0,India,Yes,,USD$ 958.48,Email,1,2.0
76885,1.0,Changi,February,August,21.0,August,-22.0,Indonesia,Yes,King,USD$ 597.62,Email,1,0.0
102743,0.0,Orchard,March,July,14.0,July,15.0,China,Yes,President Suite,,Website,1,3.0
96762,1.0,Orchard,October,August,12.0,August,16.0,China,Yes,Single,SGD$ 823.17,Website,1,1.0
87989,0.0,Orchard,February,June,21.0,June,23.0,India,Yes,Single,USD$ 637.05,Website,1,0.0
20011,0.0,Orchard,August,September,3.0,September,5.0,India,Yes,King,USD$ 1073.59,Email,1,0.0
66011,1.0,Changi,November,June,27.0,June,-28.0,China,Yes,Queen,USD$ 448.5,Website,2,0.0
43615,0.0,Orchard,June,July,9.0,July,11.0,Indonesia,Yes,King,USD$ 891.53,Email,1,2.0
47232,0.0,Changi,June,August,6.0,August,7.0,Indonesia,Yes,King,,Website,2,1.0
57015,1.0,Orchard,March,June,13.0,June,-15.0,Indonesia,Yes,King,USD$ 878.8,Website,2,0.0
28242,1.0,Changi,September,June,12.0,June,14.0,China,Yes,King,USD$ 610.48,Email,2,0.0
49794,1.0,Changi,October,December,31.0,January,1.0,China,Yes,Queen,,Agent,one,1.0
41536,0.0,Changi,December,September,9.0,September,10.0,Australia,Yes,Single,,Agent,1,0.0
10847,0.0,Changi,June,July,25.0,July,26.0,India,Yes,,USD$ 639.15,Email,2,0.0
116068,0.0,Changi,September,September,11.0,September,13.0,China,Yes,King,,Website,1,2.0
42959,0.0,Orchard,February,November,28.0,November,29.0,Indonesia,Yes,,USD$ 825.61,Website,1,0.0
11826,0.0,Orchard,February,February,5.0,February,6.0,China,Yes,,USD$ 945.27,Email,1,2.0
6543,0.0,Changi,April,May,11.0,May,12.0,Indonesia,Yes,King,USD$ 606.56,Agent,2,2.0
4874,1.0,Changi,November,April,1.0,April,3.0,China,Yes,King,SGD$ 893.13,Website,1,2.0
95086,0.0,Orchard,May,August,12.0,August,13.0,Singapore,Yes,Queen,USD$ 754.37,Email,2,0.0
53512,0.0,Orchard,August,November,5.0,November,-6.0,China,Yes,,USD$ 1077.04,Agent,1,1.0
64622,1.0,Changi,April,May,19.0,May,20.0,China,Yes,King,USD$ 711.5,Website,2,0.0
87993,0.0,Changi,August,March,13.0,March,15.0,Malaysia,Yes,King,SGD$ 941.87,Agent,two,2.0
109069,0.0,Changi,November,June,6.0,June,7.0,Singapore,Yes,King,SGD$ 818.45,Email,1,2.0
59914,1.0,Changi,June,March,19.0,March,20.0,India,Yes,Single,USD$ 406.52,Website,1,1.0
33924,0.0,Orchard,March,May,11.0,May,13.0,Australia,Yes,,SGD$ 1208.4,Agent,1,0.0
13441,0.0,Changi,February,JAnuary,2.0,January,4.0,Malaysia,Yes,King,,Website,one,1.0
110621,0.0,Changi,March,March,1.0,March,3.0,China,Yes,King,USD$ 709.31,Website,1,2.0
98027,0.0,Orchard,January,January,2.0,January,3.0,Indonesia,Yes,,SGD$ 1410.47,Website,2,0.0
72363,0.0,Changi,January,August,2.0,August,4.0,China,Yes,King,USD$ 680.5,Website,1,1.0
51818,1.0,Changi,December,November,20.0,November,22.0,Indonesia,Yes,King,USD$ 674.24,Website,1,1.0
47814,0.0,Orchard,November,April,27.0,April,-29.0,India,Yes,Queen,USD$ 827.94,Website,one,1.0
17191,0.0,Changi,August,August,11.0,August,13.0,China,No,,SGD$ 836.94,Email,two,1.0
19647,1.0,Changi,February,December,29.0,December,31.0,India,Yes,,USD$ 416.46,Website,1,1.0
28215,0.0,Changi,June,April,9.0,April,11.0,Indonesia,Yes,,USD$ 345.15,Website,1,0.0
106260,1.0,Changi,January,July,11.0,July,12.0,China,Yes,King,USD$ 729.12,Website,1,1.0
53974,0.0,Orchard,April,September,19.0,September,20.0,Indonesia,Yes,King,,Website,one,0.0
70042,0.0,Orchard,June,April,10.0,April,12.0,Australia,Yes,King,USD$ 899.28,Website,2,1.0
49932,1.0,Changi,October,May,26.0,May,27.0,Australia,Yes,King,SGD$ 902.16,Email,two,0.0
21001,0.0,Orchard,June,July,22.0,July,23.0,Indonesia,Yes,Queen,USD$ 862.59,Email,1,1.0
18486,0.0,Orchard,July,July,30.0,August,1.0,Indonesia,Yes,King,,Email,1,1.0
70082,1.0,Changi,January,April,29.0,May,1.0,Indonesia,Yes,King,USD$ 700.95,Email,2,1.0
18065,1.0,Changi,July,July,18.0,July,20.0,Japan,Yes,King,SGD$ 935.25,Agent,1,2.0
118071,1.0,Changi,August,May,19.0,May,22.0,China,Yes,King,USD$ 588.52,Agent,2,0.0
108726,0.0,Changi,September,January,19.0,January,21.0,India,Yes,King,USD$ 712.06,Website,2,1.0
42999,1.0,Orchard,June,August,24.0,August,25.0,Indonesia,Yes,King,USD$ 1030.82,Agent,1,0.0
104213,0.0,Orchard,May,September,2.0,September,6.0,Singapore,Yes,Single,,Website,one,1.0
36972,1.0,Changi,July,December,29.0,December,31.0,China,Yes,King,SGD$ 915.36,Email,1,1.0
116357,1.0,Orchard,May,August,1.0,August,2.0,China,Yes,Single,SGD$ 771.26,Agent,one,1.0
3036,0.0,Changi,March,June,20.0,June,21.0,Singapore,Yes,King,USD$ 703.3,Email,2,1.0
10763,0.0,Orchard,April,April,26.0,April,28.0,Indonesia,Yes,King,USD$ 1080.79,Website,2,1.0
64704,1.0,Changi,November,March,2.0,March,5.0,China,Yes,,SGD$ 931.2,Agent,2,2.0
66392,1.0,Orchard,March,October,27.0,October,30.0,Indonesia,Yes,Single,,Email,1,1.0
46658,1.0,Changi,October,May,20.0,May,22.0,China,Yes,King,SGD$ 865.23,Email,2,2.0
30812,0.0,Changi,May,April,20.0,April,22.0,Indonesia,Yes,King,SGD$ 984.99,Email,2,2.0
81601,0.0,Changi,January,August,31.0,September,1.0,Indonesia,Yes,,USD$ 700.99,Email,2,1.0
53065,1.0,Changi,September,July,17.0,July,18.0,India,Yes,King,SGD$ 857.64,Email,2,0.0
15058,0.0,Orchard,July,June,1.0,June,3.0,Indonesia,Yes,Single,,Website,1,0.0
77860,0.0,Changi,December,March,6.0,March,7.0,China,Yes,King,USD$ 612.56,Email,1,2.0
20483,0.0,Changi,November,November,27.0,November,29.0,Japan,Yes,,SGD$ 968.06,Email,1,1.0
112154,0.0,Orchard,December,November,6.0,November,20.0,Indonesia,Yes,,USD$ 1094.91,Email,2,1.0
37814,1.0,Changi,October,May,18.0,May,21.0,Indonesia,Yes,Single,SGD$ 562.53,Email,1,0.0
5666,0.0,Changi,October,June,18.0,June,20.0,China,Yes,,SGD$ 907.7,Phone,2,2.0
